ID,Tag,Reputation,Answers,Username,Views
428716,j,2492,5,136214,17046
404303,i,1497,5,82546,3233
311741,j,69,5,130393,15265
402195,j,600,13,135752,26849
15360,c,72,2,100272,4466
383837,i,9478,4,7183,21186
312154,i,3632,2,67266,11900
199172,p,197,1,61933,70
253089,i,24752,0,79015,308
74194,c,307,3,76881,24959
295880,i,537,7,117431,14622
235639,s,0,3,167272,54
74746,h,1349,4,37140,42162
322327,i,6026,5,14737,8885
103789,s,330,5,79248,1922
257853,c,9632,4,85153,38772
167934,h,30,5,161619,37335
329193,c,4141,3,79616,7631
200745,p,12672,13,65742,13955
9219,c,1515,2,28538,966
98676,c,435,8,107404,7402
148088,c,2844,8,62142,10726
196414,s,137,6,57774,19243
197206,a,941,5,88577,58776
307090,i,573,2,48559,2057
65530,p,2319,7,59468,193718
26439,j,17673,2,23184,18510
459726,p,2086,4,77060,61452
95728,a,3508,9,150971,4836
119258,s,7563,1,26610,6484
448365,p,0,2,161518,6447
427587,i,202,1,73454,5057
237931,s,378,1,127654,1171
304480,o,146,3,3026,1772
433852,j,1460,2,141128,2877
465375,j,1364,2,147359,1475
128633,c,2950,7,38675,36060
212965,a,1292,7,43442,101800
100688,p,546,2,20229,10108
22000,s,11302,1,31295,1293
316742,j,1976,1,84017,2040
462290,o,3893,2,65471,15590
153255,i,98,3,63776,4869
154968,j,331,6,51337,18550
41098,c,6728,4,146357,17602
295933,p,4917,5,6689,52311
446555,s,308,2,96717,627
57556,h,52,1,58943,1705
117242,c,96,8,158248,65887
319324,a,598,5,65933,32129
152141,j,43524,3,74853,30134
300414,a,517,11,44571,51905
154975,c,7363,4,111377,864
64790,j,1590,1,120769,270
194126,s,17637,7,44301,4791
10628,j,463,5,85222,9504
109157,p,3160,5,146367,79221
146009,x,3531,2,174320,33766
461796,j,1848,4,41953,7223
258689,a,185,1,89580,12501
71820,j,3935,2,128566,1624
225566,s,26,2,70334,679
265279,s,9240,3,45704,26761
410944,a,231,8,171685,23494
194079,a,1841,2,85173,46848
316079,a,65156,7,91033,184692
169928,o,16,1,76531,1320
77045,j,1504,4,66599,34033
7117,i,580,5,32851,5552
333513,s,3229,3,23117,15823
439499,p,941,3,53365,7464
101449,p,599,1,40554,191
189017,j,4581,1,88849,61644
311691,c,7805,8,143849,62378
35500,r,1086,3,10514,7050
44512,r,850,2,124193,6723
267653,h,3543,6,5045,13160
382672,p,22072,6,161124,138366
148272,r,15286,3,44323,26326
322868,x,1348,2,43980,16718
111829,a,2097,1,28501,12779
456735,a,2075,2,63492,5394
193890,c,18229,1,23223,3163
267373,a,6607,2,101833,13219
333538,i,7574,1,118013,1255
134848,o,644,4,151356,22799
197699,a,675,3,21433,6672
135439,p,21,1,105551,1073
9472,j,471,1,46458,17626
269221,j,588,2,97167,17506
311728,j,531,3,164600,22970
65297,c,0,2,159158,11483
156398,c,13,1,170645,2434
136802,s,2354,1,63739,24358
250699,h,1826,3,136526,6857
370370,j,561,4,33636,11852
291497,j,25205,9,174913,74237
248649,p,1037,2,143366,8269
403348,a,5492,2,85917,18467
358465,s,86,1,126967,2801
218033,c,4775,1,77160,141
436258,j,5272,7,27272,41960
1701,s,0,2,127993,5225
197056,j,816,7,12684,32070
202950,i,348,3,111227,2029
111475,a,2707,2,92738,34556
214143,c,2957,2,144822,1340
355133,c,19930,2,46821,247
234310,j,1843,1,150848,7984
17731,x,0,2,158226,9024
383923,s,27967,2,116298,1201
470058,j,46066,9,145629,89420
314712,j,119,2,92008,144
145274,i,30986,1,69996,181
13717,c,4672,6,11998,19949
331698,j,166,8,155546,13165
278121,j,4856,6,79799,38598
304058,j,4479,3,87553,52908
273023,j,2211,5,123903,7438
449894,s,40,1,53686,4176
457223,p,1419,5,54670,1075
334552,a,2827,3,147756,22062
17305,o,3704,3,44904,183
308589,c,18432,5,7607,9246
368257,j,825,1,89575,5014
86447,c,13941,4,121894,19534
335235,h,826,2,131241,6930
189339,o,451,1,33470,367
17029,c,33318,10,130476,88850
273125,s,8718,2,129952,1482
83057,i,1114,5,70183,20515
235541,r,157,1,143897,3671
345146,s,101,2,138146,240
264181,c,19969,3,120097,1066
34184,c,3199,6,113113,13278
391105,j,334,2,59060,8126
447996,p,60,4,128389,2602
293713,c,5393,10,73768,6565
434597,s,7692,5,133412,21981
457699,i,2298,1,67814,956
397208,c,5247,1,44796,13573
133120,c,43234,1,75669,4205
95877,j,4747,4,48728,18085
335914,a,874,3,40175,459
393712,j,4748,4,60133,43773
226943,h,8103,1,2323,831
384286,x,727,2,141826,1383
82089,j,2891,29,175335,987757
320929,j,1425,3,94139,124600
39775,c,376,2,75206,16702
67505,j,81,4,89525,2788
56647,o,17465,5,19956,21380
295751,c,1260,1,129831,125
264937,c,2807,1,64921,1068
108148,a,7236,9,50712,141270
10616,j,1315,4,79542,24073
54075,j,5437,2,19216,430
186540,s,2952,3,121435,423
364229,j,0,11,50028,114703
97171,r,1966,3,65037,44
316859,a,3496,6,49180,6758
406845,j,13,4,119126,10179
60158,c,161,1,70529,2052
186466,c,33,2,25590,3080
113213,s,1104,1,20837,83263
428411,j,18638,2,69702,22602
304404,p,2012,3,99519,1097
424412,c,439,1,156061,165732
442560,j,13563,14,31884,148765
4847,s,2669,1,62164,5313
383065,a,461,3,48640,1679
225100,x,2747,2,116733,1020
354542,c,2284,6,43200,2074
113304,p,15,1,164254,277
161186,r,96,2,31191,86
21977,a,1756,7,104978,100962
238328,h,2905,9,113736,51091
228198,h,8962,4,93987,23728
419732,j,61,4,140997,24901
152082,a,4159,1,31626,8549
298807,h,179,3,11228,53245
179116,c,1406,4,26169,19292
136905,c,2273,6,114504,10677
32927,i,1470,3,101061,13064
243444,j,35805,4,50038,40512
272455,j,163,2,152608,2561
364102,c,1515,2,155653,1300
452199,j,7074,4,34974,5505
179167,r,76,5,80714,5373
415515,o,970,3,114246,6801
70483,i,746,5,62609,6148
338695,j,89428,7,13600,84395
232658,j,108,2,15445,3191
357526,s,373,2,7693,63
225217,c,2600,2,5654,2502
262501,j,90,2,54948,17877
415059,i,779,7,104091,32573
268269,i,543,15,27209,59173
102146,j,379,3,145347,8853
396409,j,36,1,92174,603
184762,c,259,4,57354,1443
106124,i,2679,30,103208,145481
111014,j,959,6,140941,18897
222609,s,2449,1,4754,11223
294174,a,369,4,73109,4736
767,x,324,3,16238,8720
359993,p,1589,3,74040,5715
301428,j,1495,2,139237,3404
464138,o,737,5,123771,1106
456285,p,135892,4,120023,32654
96245,c,4238,1,29025,265
250360,h,5257,1,69576,417
17101,c,55,2,88713,5334
103041,c,1859,3,96704,1213
440101,o,21445,3,2280,5231
170041,a,109,3,155082,4144
53907,c,432,1,29078,400
146998,h,59084,5,84667,6813
444842,j,53,4,53519,14607
11844,j,361,2,54901,1844
437552,s,1236,3,92809,8435
358337,s,700,3,81468,4282
242168,j,59514,30,56294,2385155
101349,c,4459,4,49887,13349
89912,j,1305,28,117039,536222
134326,j,5884,6,12902,36153
456027,o,59,4,156809,1465
164795,p,1828,4,120923,50065
210972,c,749,2,116826,5427
364886,i,5671,1,77616,443
45427,j,1219,3,27128,32521
19364,p,21,3,115105,10419
364440,i,144,9,76897,35125
78319,j,233,1,92445,448
337283,c,7083,6,6038,18422
74341,a,94628,2,83680,3194
409234,h,10757,7,73274,81859
372960,r,24198,8,14565,16289
329747,s,0,2,169011,152
33203,j,63,5,109429,7827
453520,c,1020,3,10870,7649
422102,h,40293,2,92310,1317
282069,c,177,4,171644,6796
388480,j,800,8,12925,101920
232840,p,3314,2,140812,13787
189587,c,0,16,9002,210648
298119,c,17617,5,56780,57076
296843,j,585,3,149395,6419
397320,p,299,7,158230,91339
444710,i,1921,3,147389,70445
152012,c,9903,4,19122,1227
36140,s,764,5,68546,289
313118,p,270,2,94185,307
5762,c,79,2,78813,9350
140611,o,715,4,31780,2203
292982,p,2210,1,61217,15700
188726,a,3259,4,117621,6003
240712,j,2090,1,140313,2072
92780,i,1321,3,11104,6339
274527,p,13105,4,88402,16215
129936,p,7975,3,5742,29182
263627,a,1824,8,82969,19998
270609,i,6083,1,98541,16835
272907,c,2781,3,32784,9688
340298,r,474,1,78912,542
62759,j,89,3,130597,2638
389366,p,680,7,41646,2156
285791,a,3897,5,138218,26655
250565,c,8867,5,90970,43720
299617,p,8531,4,50456,9268
235314,o,9453,2,67129,4614
18779,p,3796,1,64350,488
381865,j,364,3,102162,2482
94216,p,272,3,21548,5574
237351,s,3102,1,75484,708
260956,j,672,1,11091,826
139054,c,8164,5,85828,30020
81924,r,466,1,121451,689
428866,j,1104,2,52364,28950
257555,c,242422,8,66371,21648
316048,h,3081,2,1115,9869
418652,p,5353,5,129776,109189
288179,j,6886,13,46269,181477
122819,j,852,5,54900,18410
116809,p,4105,2,93544,4832
342433,s,145,2,44728,15851
246185,o,48642,3,18223,7418
435126,a,5696,2,105976,22238
36793,c,370,4,67129,5596
101565,o,6026,10,14737,125211
176199,c,20529,11,114756,308792
399428,j,56,4,140195,24926
258590,c,48,3,42371,10707
394600,p,452,3,149736,5040
433131,j,4957,4,18349,23307
203834,p,33,9,150736,31050
189370,c,6076,10,69449,24561
351352,i,24071,2,28913,3599
244153,s,8,1,93320,6095
465974,s,6797,1,150795,1477
165551,j,32645,8,99170,64502
322472,p,28762,1,4994,66
293772,o,31,2,159772,11304
307261,p,655,2,136063,95
266318,r,3567,1,120348,1395
128938,c,803,1,71184,8100
58664,i,1085,1,17878,1681
167911,c,618,3,79798,14514
142395,o,2346,4,74086,21592
91206,o,2175,1,4118,3169
175682,h,515,2,140720,24462
119513,s,267,4,103086,69167
137152,r,104,1,165042,734
461276,i,2740,1,93663,1657
331943,i,844,2,63992,5839
302888,s,12449,4,146444,751007
340401,c,9011,2,48527,3812
243384,s,912,1,113118,2737
366434,i,2322,2,63960,3802
385110,c,547,3,129711,12000
19802,c,5625,2,21806,396
80320,i,36,2,87586,7526
283197,s,670,3,18424,28457
12733,h,190,3,128213,1994
357940,i,1690,1,107821,5296
134677,c,113,4,150005,21574
411906,p,31,2,161804,1947
112121,o,1064,3,101138,5498
302780,i,37,0,121935,1687
172787,s,5187,10,28672,47285
391778,a,181,2,8810,7108
105583,h,5970,3,89799,50811
174345,p,2464,1,42031,8386
44863,r,567,1,57482,195
446870,j,432,4,73566,19419
166670,c,231,1,41032,3166
5675,j,2646,1,40175,14287
429567,j,6850,5,22037,16942
241082,i,307,1,110582,3389
318095,p,11063,4,4361,5034
326506,o,3111,3,65385,8926
421405,i,4807,3,45457,2865
18910,c,632,17,41741,22421
74002,c,71466,2,80302,2761
317261,a,2897,2,144760,10492
193551,s,119,6,39739,41465
57592,j,30420,4,127948,36111
465338,c,59,2,22806,1564
414823,o,3411,12,108387,14601
240764,c,241,0,74571,74
178688,j,3768,8,35953,1926
41433,a,8291,5,83632,61534
70816,s,6458,5,46607,8248
382530,j,136679,6,86023,75834
143933,c,53057,1,20684,1663
37837,p,818,2,15982,28809
284848,c,308,2,89578,729
258725,p,315,4,135372,43879
312963,j,2931,5,84674,4424
51137,c,41236,9,23272,33246
201236,c,315,1,171801,24943
274913,p,5179,1,134694,13383
411056,j,38445,7,134238,7460
301695,c,19013,3,42815,10459
449726,r,1711,7,129164,43123
56629,o,1364,7,147359,13560
96711,p,6048,1,99597,732
177353,p,68,1,92035,6230
43084,o,37602,4,47420,9512
420050,h,13,5,91822,94
112037,s,2129,3,68174,14144
114036,c,4689,14,47432,2814
64780,c,1266,2,35482,25392
303327,p,6556,2,49667,6008
185523,s,1071,4,148843,1620
431862,p,905,2,17019,1872
311385,h,12780,20,110175,133529
305037,o,7032,7,103686,30498
249002,j,1010,6,117078,99894
307648,p,1897,2,109427,1471
313561,a,2972,3,39415,25916
196146,s,2156,1,85091,309
384804,o,13491,7,110975,35907
405577,i,111,3,107993,14773
267001,i,1501,2,110459,6989
461956,h,484,2,14609,17921
395645,i,76,2,68396,8412
380572,c,1225,14,151402,106962
111363,c,1141,1,130280,732
342400,h,87,5,173114,65715
345537,j,36,4,105341,10855
61055,h,549,3,124931,2477
296169,c,112,1,3538,151
106921,c,1,5,76535,576
58586,a,0,1,162959,191
421429,c,953,2,29804,11893
85722,p,0,2,162790,212885
83789,c,333,2,155964,6320
85855,j,79,1,142651,502
193007,s,190,3,126405,11995
298201,c,416,11,91544,186068
894,h,1038,4,138833,1413
109182,a,1507,19,71087,183764
451113,c,74438,2,33926,2250
33739,a,52,2,10038,3769
120748,c,4945,6,94766,7983
27932,s,8341,3,5942,52095
416200,s,41,1,129603,4607
58792,a,6,1,128664,1209
183696,c,13335,3,37023,1426
289950,j,565,1,173955,11357
409340,j,4726,2,33276,1236
132401,j,92,3,84784,525
63444,s,3537,2,128402,8770
193697,a,8881,10,102880,80730
372335,h,93,2,115067,8677
169624,p,357,5,82954,31057
441249,p,88,2,154907,17434
112532,a,5492,5,85917,16661
337509,j,1794,3,55807,6839
425326,h,11908,4,85406,374
362299,p,113,6,36431,46340
41441,h,9168,5,91469,25203
420616,a,1427,5,69141,25173
16425,i,2730,3,102474,1862
74594,o,519,4,97978,2558
176691,c,352,4,131880,24674
247565,c,394,1,11989,806
49110,j,2332,2,128854,2595
179880,c,3853,3,78103,17968
151688,h,18014,2,113569,2180
464030,p,39913,3,41598,10737
214742,c,475,27,135397,84157
71530,s,334,4,70372,978
126395,o,2206,4,149332,11615
23394,c,3,2,156897,5712
315064,p,804,3,3786,1110
346913,x,2989,4,90361,12554
290428,i,11932,2,71822,2835
344728,j,98,3,17634,579
430612,h,1318,5,129513,25391
130835,j,1699,8,8073,86390
135420,h,7485,4,75541,17067
142037,i,3741,1,19108,16179
264102,c,21,3,162804,13865
193846,h,1680,2,89588,84
176203,s,699,3,72364,6549
40674,c,27,1,44507,48
51956,i,685,6,36007,1174
357123,j,38215,8,41801,29182
382929,c,2083,11,109771,149073
267295,c,156,9,11557,30924
234331,c,920,5,77958,42322
197138,j,1262,4,161372,38931
297089,i,5890,4,117075,17910
333357,o,8432,6,27286,11582
255699,c,33579,20,9943,424295
164973,j,6606,14,113603,482306
46454,j,3394,7,74159,193097
338784,j,1476,3,68448,75316
69667,i,1909,3,112572,7444
305110,p,837,1,17615,333
295284,j,10218,1,53964,273
173866,c,3981,1,10066,3104
274709,i,18138,2,66589,2973
26676,s,73,3,148929,17480
86709,j,31,1,46659,6621
467118,h,6,2,112388,4758
221828,p,1002,2,95995,18062
89638,j,692,2,35047,1571
353436,r,86,3,66868,964
360473,c,9626,6,122946,9145
232869,s,3778,3,94268,2508
25943,a,1845,2,57896,1824
69244,s,2152,3,2285,19976
434484,p,1664,1,24592,2687
469436,p,80,2,36739,6246
394878,s,322,4,96858,69577
298084,j,17079,1,73863,5385
225915,j,224,1,94827,78
329097,h,2467,4,35251,2059
377073,h,16564,3,108635,7619
444581,j,413,5,76199,134461
54795,j,38647,2,7606,31500
6055,o,550,3,33814,4764
345704,j,455,6,39037,106390
260301,h,105,6,149320,46749
250021,a,186,3,165715,19765
32128,h,6434,1,70915,5355
244256,c,17161,15,46496,25741
327147,p,535,1,119118,20421
414211,j,49,2,58565,1544
91088,j,4478,3,25128,45334
46995,s,999,3,147362,3276
367367,j,1956,1,71678,479
331477,j,1430,3,36870,24219
294811,j,133,4,72305,9047
247264,c,6542,6,20261,142
235595,j,248356,3,22053,13197
389253,c,1490,1,13389,5727
389462,i,4968,4,171412,19250
78841,x,6,1,166633,1621
64106,o,3269,5,94251,4475
177663,i,348,1,49557,5196
428602,j,221,2,7207,8421
99814,h,29,1,165253,50
452469,h,681,1,14296,12775
67282,p,2941,4,85473,15798
242501,h,55510,2,45047,10602
38758,c,5368,5,128139,241840
316376,j,18534,2,5224,808
147308,c,258,4,93340,42747
179423,p,1855,1,122493,12565
394747,c,21,0,119670,113
138691,j,9644,4,91062,5533
37511,j,336,3,69011,4889
461546,j,17670,3,11039,52059
143610,c,708,4,101905,511
82528,j,2594,5,93862,85762
127958,j,708,2,109003,3532
314887,j,2609,7,165575,121063
346407,c,1583,3,89581,73
27861,p,1397,2,118663,1268
164249,c,6382,7,34676,9736
179324,c,11588,1,97838,3899
317905,h,497,3,92171,147000
160349,j,6764,1,18857,4917
333319,p,7777,12,32159,26477
161653,h,6,4,142519,10093
293777,h,596,3,42992,6734
121773,o,489,7,149141,42590
65896,j,7648,5,50604,128040
350825,a,50,2,51978,95
240178,r,821,2,25692,4775
461171,a,39141,9,33028,30794
299751,j,464,9,53447,18767
109118,a,3591,8,18812,32922
346948,h,152,5,77308,67320
148721,p,1554,12,109092,32908
238714,p,13593,8,4118,140268
408289,j,331,5,11557,20403
318511,h,2595,2,128853,9025
419753,p,1716,5,51394,275231
400656,j,18876,3,13946,2232
127225,r,541,3,14402,17536
37943,s,75,1,59116,1872
435402,x,7325,2,117844,8656
208438,h,12025,1,17581,10449
148931,h,74,2,27574,2672
454276,j,310353,3,103776,1963
141415,c,3785,1,36583,341
903,p,175,6,168384,16620
85181,c,737,3,74350,16736
66623,p,54,1,129149,2558
437283,p,54,1,166164,2019
366473,s,2250,5,122034,136
433958,j,10961,3,145811,51915
177505,p,1392,3,38563,2692
329855,j,198,7,166521,114777
263469,p,3513,2,133033,2537
252567,j,1713,2,61217,5891
326585,c,2174,2,92626,41616
263613,c,2822,2,7328,2155
109925,c,320,6,58656,5720
422183,o,49,2,71408,1987
161611,j,190,5,145945,32457
382991,a,140,1,62142,20252
31421,i,73,4,151503,9229
299818,r,135,4,105755,92156
3430,a,4978,2,127602,8110
217019,p,4754,2,138760,4195
11116,c,1020,2,149153,21740
466215,h,53138,18,61201,20355
295470,c,213,4,128575,29490
384357,s,68,2,174187,972
39491,s,6698,4,110579,13918
333512,p,1119,4,55744,33934
138534,a,1630,4,128187,84945
162692,r,2981,1,80965,1242
262391,c,926,3,157967,2638
323351,i,1892,2,153963,5181
192146,o,25253,2,85429,3086
191214,c,372,2,61497,4390
293929,j,391,5,107525,114629
340589,j,803,1,35678,26651
125985,j,1031,3,129777,23775
204768,p,6317,3,96795,12240
298232,h,18,2,123952,1468
387739,a,1941,1,121517,542
283586,p,154,4,64660,13642
403562,c,137,1,144315,1805
159933,i,453,2,51536,4353
376542,x,47,3,95588,7096
373541,p,3706,2,37006,17054
467989,a,344,5,40163,41404
116491,p,11867,1,15390,22558
182672,c,61,3,3181,10104
149048,a,2120,3,3468,2922
200470,j,2281,2,10020,1151
84066,j,5369,1,120566,7850
404232,c,839,2,20076,21433
188088,c,4785,3,83401,4641
433122,j,105,1,46113,1626
312019,c,2414,4,46730,26206
160288,j,16942,2,153035,2743
298307,j,810,4,119629,26115
231919,j,450,5,38043,10186
433770,j,4373,2,140025,19496
342707,j,32985,3,40559,17260
97570,s,143,1,4280,289
216090,o,6735,5,84500,12766
256770,c,4373,3,111657,2182
223432,c,6385,2,42112,2604
312183,c,1046,2,37991,955
93804,j,70,3,130551,3960
149664,h,1058,1,7946,3108
4744,j,3014,3,94356,9159
133352,p,6,3,166569,38
223866,c,613,21,26950,85605
463980,j,302,2,78011,6287
229376,p,1108,5,144779,8147
248179,a,459,7,77652,32958
419436,j,410,1,42353,222
184011,h,7005,2,57335,21383
262957,j,2935,3,63335,13282
427516,c,23,4,45704,29695
355989,i,2033,2,54610,6102
395595,j,35814,2,49428,504
369209,c,32150,3,91087,5699
122717,p,1112,2,19979,827
167990,i,2014,3,42083,5550
70740,p,2215,1,174938,770
334695,x,486,1,29050,11995
332646,s,25,2,12074,2590
233963,s,370,9,120183,153924
21750,i,958,14,45050,31877
469147,c,5562,4,33465,1944
35772,c,753,6,112791,1553
210698,c,249,5,155332,79932
468791,c,721,2,39310,2295
394075,p,25798,9,144418,63861
2987,a,4831,2,85821,40408
13967,r,2664,1,74723,926
6937,h,1020,3,61846,20104
180108,c,41318,8,35045,55334
410243,j,61822,9,95150,21204
6166,p,3,1,101092,1377
280199,c,36745,4,114558,798
138745,i,833,3,95039,2813
326032,a,6130,2,112086,30406
200206,c,2585,7,146244,15948
320985,h,0,1,158350,3374
211995,j,17732,59,167806,3479173
260032,a,2251,5,50869,3797
378918,j,4812,8,87712,58328
330791,j,4525,7,173148,17028
56859,o,21,1,160184,1317
100898,c,5926,4,19959,774
353833,c,1145,2,25527,13143
5308,j,417,4,21370,6064
181146,j,12242,1,6529,8103
314862,a,147,8,30800,13031
344443,s,3851,6,152298,11377
375508,i,6083,1,98541,6142
8526,i,21,2,134928,9198
202838,c,167744,6,11725,12052
40005,j,69,6,93052,1029
76229,i,1671,1,12376,2666
391656,j,73196,2,32229,245
115454,c,2187,3,34118,31850
430532,j,13049,2,1704,5807
228137,o,13851,3,71079,55365
347226,o,81,4,90319,10143
374549,h,1057,3,88619,40692
61731,i,1618,1,41903,652
419156,i,22,1,11570,863
471100,s,170706,2,90283,46627
178822,a,3482,4,35789,1182
9002,j,214,4,13382,9185
103500,c,6343,5,107421,11045
213625,s,518,4,17191,13583
441085,c,78,5,89534,40726
302370,j,1056,1,69993,2007
84170,j,680,3,62142,13228
102889,a,4944,5,146709,16557
92952,c,98,4,17878,7433
70803,j,1500,4,91989,14101
334234,j,46455,7,73035,398652
420988,j,3301,1,69936,19775
396395,o,8206,2,42835,11663
372092,c,3290,1,60828,6522
144213,p,8573,4,119794,21012
93115,a,1208,2,150469,12822
269351,r,1864,2,135601,954
265017,o,371,2,109275,3487
237606,c,997,2,169675,742
205190,s,110,4,82531,3761
129226,c,1942,3,116850,2743
275680,s,573,5,17928,3058
324527,p,550,11,77012,5260
415076,c,1116,5,71813,11709
422790,j,112587,3,175470,10430
351892,c,3084,2,5954,279
21823,s,18874,2,46459,283
358051,i,3987,3,31205,50312
351186,j,652,1,30349,1028
117294,s,411,4,53276,44510
402317,a,138,7,95596,21311
249340,j,11302,1,31295,3089
35812,j,3264,5,123108,29688
281006,c,0,11,68511,7489
105557,c,109696,5,56421,8231
248653,c,6883,4,89235,40612
200967,h,3755,1,69871,13755
74506,i,1767,3,26305,12663
236322,j,3740,9,1511,48280
363370,a,3540,2,38631,198
53590,r,381,2,69836,98
290338,c,117,1,125926,1264
462945,p,127,1,24504,55206
382649,c,2069,4,129114,134932
421279,c,20414,5,94792,9333
189644,s,33480,3,15309,9884
342034,c,158,3,2177,7269
48119,i,1018,2,131651,6942
177124,a,532,3,18424,12926
114594,p,113,2,131602,6257
227465,j,61,2,21333,24098
415971,j,5879,3,97397,21301
68618,i,2321,5,76579,27473
439012,p,2447,2,70528,169033
404529,p,39,0,155006,3147
327087,a,400,2,74887,13334
373637,o,83,3,62142,7232
290079,h,4975,2,124291,51868
112174,c,68,1,42061,1513
434651,j,5925,2,107183,1262
377084,s,583,6,97595,8881
52624,a,4193,4,172244,11952
134344,r,158,3,16725,2403
433359,a,1500,1,71771,1033
112442,o,670,3,142441,213
50531,p,147,2,53341,7276
168003,j,0,5,35715,321817
441366,s,2347,1,16090,823
256175,c,505,4,62806,87275
185498,c,60286,15,65057,108642
162258,p,3410,2,117495,1450
303434,a,1661,4,80714,5392
238227,j,3735,2,85502,766
130383,c,1180,3,81659,10251
34519,h,456,7,153066,7498
23405,h,66,4,159978,12651
255775,c,51,7,115394,1056
32279,c,754,3,74787,5785
419462,c,8,2,44029,3404
85815,s,1342,2,99565,2415
170140,s,367,2,50221,8633
375178,r,63,2,112449,3749
95974,j,198,1,65960,17330
427986,p,1698,1,86840,819
124611,i,644,3,146575,11715
5895,p,179,1,31391,70
218711,a,1438,2,28392,1441
345010,h,2528,2,99519,1117
95341,c,1378,7,91153,147533
99269,c,37965,1,10070,8189
7472,x,613,2,145886,1320
79164,p,7606,5,130189,124891
463009,o,394,2,36800,468
126629,i,689,9,162730,46496
100167,j,5749,2,38862,19603
280942,c,1284,3,62335,30039
3477,j,329,3,106794,2103
241621,x,7817,2,52411,2816
243359,o,2837,1,138109,3384
254836,s,760,4,29521,1771
198493,o,629,3,151294,617
218125,j,406,2,67433,4552
52332,i,463,2,4073,4038
366377,i,14158,10,110013,39687
340806,p,0,1,169062,291
153114,a,20671,2,108859,723
277108,h,817,2,33725,14269
333646,i,1947,6,44849,6385
357499,p,109696,17,56421,615784
335119,i,8618,3,53419,766
430867,c,757,1,79523,1190
173256,a,321,5,23019,17149
64515,c,1729,3,96691,3762
431963,p,964,4,62492,8175
243559,j,23,4,111871,12394
321943,p,1358,5,75932,75900
157755,j,1332,3,118222,3134
89215,c,1569,7,173374,13132
264521,h,3418,3,79757,10955
309416,j,320,1,88280,1676
236663,j,2921,6,14861,7280
107791,c,8081,2,91903,6124
251344,p,34724,2,114003,7456
337380,i,2571,1,123337,225
463997,p,15245,5,152952,36618
452245,i,325,3,125014,1361
235757,i,147,13,61871,5767
439450,a,331,8,69365,143283
63709,s,7598,3,129888,10722
25935,i,33,3,15528,6007
461458,a,1058,11,14320,34270
223757,i,24095,2,45558,11492
165784,c,83,5,57257,9988
325910,s,72,5,170982,12896
362757,c,482,2,69580,2081
466174,o,514,0,44181,1791
16882,p,4788,3,139827,14929
151584,i,182,5,84953,7989
248012,p,317,2,168676,16604
294500,c,198,6,163450,156758
467793,a,341,2,72827,14124
465663,p,2432,4,14828,5820
290985,p,1368,1,73645,2330
337187,r,3739,1,103593,372
349036,p,6611,4,107224,124541
205195,j,1,2,121096,2314
80878,i,3410,1,130539,1384
267194,i,2612,2,117163,687
245577,j,1174,6,77439,85556
371548,c,354,4,49640,13792
221919,p,991,5,30368,46283
380750,j,43130,2,46673,60825
246148,o,2405,1,39808,1256
8520,c,34009,5,83692,39448
96796,s,81,3,60135,16379
176348,c,106,1,52450,108
295456,c,6923,10,52834,143206
332327,p,26992,2,18777,1739
268445,x,333,1,58701,803
186254,p,1367,3,9664,6700
288274,j,1869,1,175492,21320
289765,s,161,3,34774,2406
228382,a,14043,4,86892,17728
338518,j,1792,4,87686,4127
190271,j,424,3,74561,25780
132934,p,178,2,159582,55368
395012,h,1406,4,101499,15855
318173,c,31,2,167685,3953
273643,r,401,1,10546,1265
40561,j,91489,6,22094,24205
285730,j,138,3,82963,1897
76391,i,405,1,133102,18581
374349,i,7363,2,91815,11052
149467,j,7010,2,175670,2696
162392,j,45125,12,2319,37804
219921,c,184,1,58117,612
189217,a,21904,2,145013,9210
233391,j,4345,3,97386,2527
388764,c,9045,4,42953,73375
113132,j,181,6,110274,48843
147940,a,6291,1,145600,23303
184058,i,600,3,154397,530
216242,c,68,1,64181,4721
347804,p,627,1,48478,11406
326622,j,15992,11,16739,189386
319809,c,29224,4,35789,22805
74862,h,13248,4,101984,69007
362977,j,554,7,85293,60454
307843,p,766,4,36101,66663
24962,c,6307,8,79736,40785
432536,j,2304,4,77154,528
339923,j,8008,7,63826,51422
207071,p,449,1,78421,11956
466330,a,1719,3,139844,10710
368253,c,6792,1,113737,3736
368553,i,1379,4,116704,28262
27178,r,72,1,12588,536
9483,s,714,1,118623,2126
359113,a,311,14,19945,29028
172197,p,65,3,165287,257
20249,h,1979,3,37857,18293
22022,p,920,4,171875,44209
317180,s,10351,1,112544,1206
27465,i,1722,4,91903,6435
354798,i,804,4,61587,63332
403822,h,1532,5,120123,57068
171004,a,1675,3,48989,23163
414727,i,237,2,149629,12933
154434,c,2806,2,93143,24050
396042,s,1536,3,33155,31220
121533,p,1170,3,8589,7697
466718,p,760,4,120039,49637
231091,a,8979,4,19351,9387
7191,h,10639,3,51180,4408
60525,c,6,1,128141,199
446923,j,2290,7,17240,112573
383643,j,66417,5,130533,14344
329791,j,1014,3,124046,17962
248948,h,475,13,21090,149687
224977,x,43,1,93544,141
72079,a,689,4,43730,69367
205958,a,831,4,100367,20165
464094,c,119,1,143312,15673
258653,c,20183,2,7824,46730
17446,j,5072,3,50157,6189
181382,c,640,3,138547,7316
149730,p,47741,4,22955,27971
228160,j,3764,3,74963,55739
